,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
56020,3JGZ0IHAA6240191,7,11,000,0,Perform a periodic inspection,Completed the inspection,8/28/15,8/29/15,,,,Yes,,,
56021,3JH7989AA6225101,7,11,000,0,Perform a periodic inspection,Completed the inspection,8/12/16,8/14/16,,,,Yes,,,
56022,3JGZR7BAA6320119,7,11,000,0,Perform verification of component or system,Completed the component or system test,11/16/15,11/20/15,,,,Yes,,,
56023,3FU6B8ZPA2072A01,7,11,C01,Z,Corrosion found on door panel,Treated and removed the corrosion,3/13/17,3/14/17,Yes,,,,,,
56024,3FU6MFHPA2212366,7,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/31/17,7/31/17,,,,,Yes,,
56025,3FU5W1OPA2270205,7,23,135,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/26/16,9/26/16,,,,,Yes,,
56026,3JH61F4AA6085170,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/25/16,3/25/16,,,,Yes,,,
56027,3FU6Y0KPA2335136,7,11,C01,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",12/1/17,12/5/17,,Yes,,,,,
56028,3JGUTJQAA6126A00,7,11,000,0,Perform a phase inspection,Completed the inspection,5/6/14,5/14/14,,,,Yes,,,
56029,3JGUDFXAA6070269,7,23,787,R,System or component worn or broken,Removed and Replaced the system or component,3/11/14,3/11/14,,,,,Yes,,
56030,3FU8QPBPA2081329,7,11,000,0,Perform system or component checks ,Completed the component or system test,3/22/19,3/23/19,,,,Yes,,,
56031,3FU6PGUPA2249287,7,11,020,B,System or component worn or broken,Removed and Replaced the system or component,9/6/17,9/11/17,,,,,Yes,,
56032,3FU8KIIPA2048481,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/17/19,2/17/19,,,,Yes,,,
56033,3JGXMUMAA6113564,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/15,4/23/15,,,,Yes,,,
56034,3JGWH4NAA6342538,7,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,12/8/14,12/9/14,,,,Yes,,Yes,
56035,3JH089DAA6023158,7,23,295,R,Weapon part or assembly failure,Removed and Replaced failed part or assembly,1/23/16,1/24/16,,,,,Yes,Yes,Yes
56036,3FU6B8LPA2072A01,7,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/13/17,3/14/17,,,,,Yes,,
56037,3FU6WJHPA2316061,7,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/17,11/15/17,,,,Yes,,,
56038,3FU5Y43PA2290204,7,11,000,0,Perform a periodic inspection,Completed the inspection,10/16/16,10/16/16,,,,Yes,,,
56039,3FU7D89PA2112245,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/22/18,4/25/18,,,,Yes,,,
56040,3JH6T8LAA6172521,7,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/20/16,6/21/16,,,,,Yes,,
56041,3JGZAC1AA6276423,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,10/3/15,10/5/15,,,,,,Yes,
56042,3FU7RT9PA2224416,7,11,020,C,System or component worn or broken,Removed and Replaced the system or component,8/12/18,8/15/18,,,,,Yes,,
56043,3JGTNPWAA6313444,7,11,000,0,Perform a periodic inspection,Completed the inspection,11/9/13,11/9/13,,,,Yes,,,
56044,3JGVAD9AA6192104,7,23,578,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/11/14,7/31/14,,,,,Yes,,
56045,3H066DEP2D072328,7,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/13/18,3/14/18,,,,,Yes,,
56046,3FU5RRNPA2237131,7,11,000,0,Perform a periodic inspection,Completed the inspection,8/24/16,8/25/16,,,,Yes,,,
56047,3JGTXBPAA6364080,7,11,020,C,System or component worn or broken,Worked on and repaired component/system,12/30/13,1/3/14,,,,,Yes,,
56048,3FU8UKBPA2104370,7,11,C01,C,Corrosion identified on fastners,Treated and removed the corrosion,4/14/19,4/18/19,Yes,,,,,,
56049,3FU7RTGPA2224423,7,11,020,C,System or component worn or broken,Removed and Replaced the system or component,8/12/18,8/15/18,,,,,Yes,,
56050,3JLA6YVAA6012743,7,23,956,R,Code: HPVBJD was set.,Removed and replaced system or component,1/12/15,1/12/15,,,,,Yes,,
56051,3FU5RS9PA2237137,7,11,000,0,Perform a periodic inspection,Completed the inspection,8/24/16,8/24/16,,,,Yes,,,
56052,3FU65ERPA2012502,7,11,000,0,System or Component is dirty,Cleaned the system or component,1/12/17,1/13/17,,,,Yes,,,
56053,3JGUGYWAA6081112,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/22/14,3/23/14,,,,Yes,,,
56054,3BTYJC7PE3319230,7,11,000,N,System or component failed ,Worked on system component; repair may or may not have been successful,11/15/17,11/15/17,,,,,,,Yes
56055,3FU80YTPA2298A00,7,11,000,0,Perform a phase inspection,Completed the inspection,10/25/18,10/31/18,,,,Yes,,,
56056,3FU8QDLPA2078116,7,11,000,0,Perform system or component checks ,Completed the component or system test,3/19/19,3/20/19,,,,Yes,,,
56057,3JGX73SAA6071371,7,11,167,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/12/15,3/12/15,,,,,Yes,,
56058,3FU6NB3PA2223216,7,11,000,0,Perform system or component checks ,Completed the component or system test,8/11/17,8/13/17,,,,Yes,,,
56059,3FU6XD6PA2326324,7,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,11/22/17,11/22/17,,,,Yes,,Yes,
56060,3FU8G0GPA2020526,7,11,C01,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,1/20/19,1/20/19,Yes,,,,,,
56061,3FU8UG0PA2104278,7,11,C01,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/14/19,4/15/19,,,,,Yes,,
56062,3FU8UF5PA2104258,7,23,020,R,System or component worn or broken,Removed and Replaced the system or component,4/14/19,4/14/19,,,,,Yes,,
56063,3FU888RPA2343216,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/9/18,12/9/18,,,,Yes,,,
56064,3FU8PY7PA2076458,7,11,000,A,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,3/17/19,3/17/19,,,Yes,,,,
56065,3JH6BL5AA6116067,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,4/25/16,4/26/16,,,,,,Yes,
56066,3FU6PEBPA2248233,7,11,000,C,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,9/5/17,9/5/17,,,Yes,,,,
56067,3JGX4ALAA6063217,7,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/3/15,3/4/15,,,,,Yes,,
56068,3JGXZSCAA6143576,7,11,020,C,System or component worn or broken,Worked on and repaired component/system,5/23/15,5/26/15,,,,,Yes,,
56069,3FU8KERPA2047447,7,11,000,0,Perform system or component checks ,Completed the component or system test,2/16/19,2/17/19,,,,Yes,,,
56070,3JGU8LIAA6050295,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/19/14,2/19/14,,,,Yes,,,
56071,3FU6BYWPA2080260,7,11,410,C,A wire or system connector requires attention,Removed and replaced system or component,3/21/17,3/22/17,,,,,Yes,,
56072,3FU6IRNPA2164470,7,11,C01,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",6/13/17,6/17/17,,Yes,,,,,
56073,3JGWCWIAA6324065,7,11,780,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/20/14,11/20/14,,,,,Yes,,
56074,3JH6NANAA6155218,7,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,6/3/16,6/3/16,,,,Yes,,Yes,
56075,3JGV5X1AA6171362,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/20/14,6/23/14,,,,Yes,,,
56076,3JLA74YAA6016851,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/16/15,1/17/15,,,,,,Yes,
56077,3FU81JFPA2301192,7,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/28/18,11/1/18,,,,,Yes,,
56078,3FU6QXDPA2264472,7,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/21/17,9/21/17,,,,,Yes,,
56079,3FU82ZTPA2310445,7,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/6/18,11/8/18,,,,,Yes,,
56080,3JGWM0VAA6365393,7,11,127,C,Aircraft weapon configuration change requested,Aircraft configuration change completed,12/31/14,1/15/15,,,,,,Yes,
56081,3FU8G4ZPA2021060,7,11,C01,Z,Corrosion identified on fastners,Treated and removed the corrosion,1/21/19,1/27/19,Yes,,,,,,
56082,3FU6PDYPA2248220,7,11,170,C,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,9/5/17,9/5/17,,,Yes,,,,
56083,3FU6PUAPA2254558,7,11,C01,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",9/11/17,9/18/17,,Yes,,,,,
56084,3FU6II5PA2162284,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/11/17,6/12/17,,,,Yes,,,
56085,3FU6ZBQPA2346241,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/12/17,12/12/17,,,,Yes,,,
56086,3FU5T5BPA2251433,7,23,787,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/7/16,9/8/16,,,,,Yes,,
56087,3JGY39MAA6154034,7,11,000,N,Perform system or component checks ,Completed the component or system test,6/3/15,8/22/16,,,,Yes,,,
56088,3FU64GUPA2003461,7,11,000,0,Perform verification of component or system,Completed the component or system test,1/3/17,1/6/17,,,,Yes,,,
56089,3FU5XK8PA2284488,7,11,410,C,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,10/10/16,10/12/16,,,Yes,,,,
56090,3FU8R9YPA2088131,7,11,956,C,Code: JDJDHP was set.,Observed the area and attempted to repair it,3/29/19,3/30/19,,,,,Yes,,
56091,3JGXI1UAA6100118,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/10/15,4/13/15,,,,Yes,,,
56092,3FU7GY8PA2140485,7,11,425,C,Bare Metal found on a port,"Sanded, primed, and painted the bare area",5/19/18,5/21/18,,Yes,,,,,
56093,3FU8JCWPA2038512,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/7/19,2/8/19,,,,Yes,,,
56094,3JGZVBSAA6336559,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/2/15,12/4/15,,,,Yes,,,
56095,3FU6C6IPA2082416,7,11,128,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/23/17,4/23/17,,,,,Yes,,
56096,3FU655SPA2010361,7,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,1/6/17,1/11/17,,,,Yes,,,
56097,3JGUQTXAA6115182,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/25/14,4/25/14,,,,Yes,,,
56098,3FU8G1IPA2020562,7,11,C01,Z,Corrosion found on a panel,Treated and removed the corrosion,1/20/19,1/21/19,Yes,,,,,,
56099,3FU86HZPA2335579,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/18,12/1/18,,,,Yes,,,
56100,3FU8UCPPA2104187,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/14/19,4/14/19,,,,Yes,,,
56101,3FU7608PA2053138,7,11,425,C,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",2/22/18,2/26/18,,Yes,,,,,
56102,3JH6QG7AA6164511,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/12/16,6/12/16,,,,Yes,,,
56103,3FU6JOUPA2176447,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/25/17,6/26/17,,,,Yes,,,
56104,3FU657VPA2010395,7,11,170,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",1/6/17,1/11/17,,Yes,,,,,
56105,3JGU9U2AA6055216,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,2/24/14,2/24/14,,,,,,Yes,
56106,3FU6CBNPA2083519,7,11,C01,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",3/24/17,4/3/17,,Yes,,,,,
56107,3JGVUQAAA6260583,7,11,000,0,Perform a periodic inspection,Completed the inspection,9/17/14,9/17/14,,,,Yes,,,
56108,3FU8UKVPA2104390,7,11,306,C,System or Component is dirty,Cleaned the system or component,4/14/19,4/14/19,,,,Yes,,,
56109,3FU7P01PA2205115,7,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/18,7/25/18,,,,Yes,,,
56110,3FU5YXNPA2298069,7,11,020,B,System or component worn or broken,Removed and Replaced the system or component,10/24/16,10/24/16,,,,,Yes,,
56111,3FU8G4PPA2021050,7,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/21/19,1/25/19,,,,,Yes,,
56112,3JLA6WHAA6009700,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/9/15,1/10/15,,,,,,Yes,
56113,3JH6SLWAA6169242,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/17/16,6/21/16,,,,Yes,,,
56114,3JGY8BCAA6167448,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,6/16/15,6/17/15,,,,,,Yes,
56115,3JGW519AA6296468,7,11,000,0,Perform a periodic inspection,Completed the inspection,10/23/14,10/24/14,,,,Yes,,,
56116,3FU5XBFPA2280A00,7,11,000,0,Perform a phase inspection,Completed the inspection,10/6/16,10/12/16,,,,Yes,,,
56117,3JGYJZFAA6198468,7,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,7/17/15,7/18/15,Yes,,,,,,
56118,3JGVZ0KAA6279304,7,11,000,0,Perform a periodic inspection,Completed the inspection,10/6/14,10/6/14,,,,Yes,,,
56119,3JGTFIRAA6280528,7,11,000,0,Perform a periodic inspection,Completed the inspection,10/7/13,10/7/13,,,,Yes,,,
56120,3FU74YXPA2045044,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/14/18,2/14/18,,,,Yes,,,
56121,3FU7SQHPA2229319,7,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/17/18,8/17/18,,,,,Yes,,
56122,3FU674IPA2036405,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/5/17,2/9/17,,,,Yes,,,
56123,3FU64TDPA2005121,7,11,410,B,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,1/5/17,1/6/17,,,Yes,,,,
56124,3JGVU0ZAA6258278,7,11,000,0,Perform a periodic inspection,Completed the inspection,9/15/14,9/15/14,,,,Yes,,,
56125,3JGTG1PAA6281213,7,11,000,0,Perform verification of component or system,Completed the component or system test,10/8/13,11/8/13,,,,Yes,,,
56126,3FU8QU2PA2082397,7,11,000,0,Perform system or component checks ,Completed the component or system test,3/23/19,3/24/19,,,,Yes,,,
56127,3JH6C1BAA6117265,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,4/26/16,4/27/16,,,,,,Yes,
56128,3JGX501AA6064512,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,3/5/15,3/6/15,,,,,,Yes,
56129,3FU6PCHPA2248183,7,11,000,0,Perform a periodic inspection,Completed the inspection,9/5/17,9/11/17,,,,Yes,,,
56130,3JH6H5HAA6135278,7,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/16,5/16/16,,,,Yes,,,
56131,3JIYI1TAA6252849,7,11,000,0,Perform a periodic inspection,Completed the inspection,9/9/15,9/10/15,,,,Yes,,,
56132,3JH61URAA6086378,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/26/16,3/26/16,,,,Yes,,,
56133,3JGUB3PAA6059193,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/28/14,3/2/14,,,,Yes,,,
56134,3JGXTJJAA6128036,7,11,000,0,Perform a periodic inspection,Completed the inspection,5/8/15,5/9/15,,,,Yes,,,
56135,3JGWGOPAA6339299,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/5/14,12/7/14,,,,Yes,,,
56136,3FU8Q8FPA2077060,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/18/19,3/19/19,,,,Yes,,,
56137,3FU8VPFPA2111386,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/21/19,4/26/19,,,,Yes,,,
56138,3FU6IQ1PA2164444,7,11,C01,Z,Bare Metal found on a port,"Sanded, primed, and painted the bare area",6/13/17,6/17/17,,Yes,,,,,
56139,3JGTVXGAA6352595,7,23,787,R,System or component worn or broken,Removed and Replaced the system or component,12/18/13,12/18/13,,,,,Yes,,
56140,3JGVPMRAA6240454,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,8/28/14,8/29/14,,,,,,Yes,
56141,3FU6XWPPA2334032,7,11,000,A,Perform a periodic inspection,Completed the inspection,11/30/17,12/1/17,,,,Yes,,,
56142,3JGXOROAA6117163,7,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/27/15,4/28/15,,,,,Yes,,
56143,3FU8KILPA2048482,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/17/19,2/17/19,,,,Yes,,,
56144,3FU7RSSPA2224401,7,11,020,C,System or component worn or broken,Removed and Replaced the system or component,8/12/18,8/15/18,,,,,Yes,,
56145,3FU6BDBPA2072A01,7,11,C01,Z,Corrosion found on a panel,Treated and removed the corrosion,3/14/17,3/15/17,Yes,,,,,,
56146,3FU7GYPPA2140502,7,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,5/19/18,5/21/18,,,,Yes,,,
56147,3JGTFZYAA6281172,7,11,000,0,Perform verification of component or system,Completed the component or system test,10/8/13,10/8/13,,,,Yes,,,
56148,3FU775APA2063333,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/4/18,3/4/18,,,,Yes,,,
56149,3JGYDHOAA6181429,7,11,105,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/30/15,7/6/15,,,,,Yes,,
56150,3FU8BQ5PA2364456,7,12,020,B,System or component worn or broken,Removed and Replaced the system or component,12/30/18,12/31/18,,,,,Yes,,
56151,3FU76MNPA2058504,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/27/18,3/1/18,,,,Yes,,,
56152,3JGX3AWAA6060211,7,11,127,C,Perform system or component checks ,Completed the component or system test,3/1/15,3/1/15,,,,Yes,,,
56153,3FU6Y2CPA2335195,7,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,12/1/17,12/5/17,,,,Yes,,,
56154,3JH0BYOAA6034A00,7,11,000,0,Perform a phase inspection,Completed the inspection,2/3/16,2/9/16,,,,Yes,,,
56155,3JH08CUAA6024205,7,23,295,R,Weapon part or assembly failure,Removed and Replaced failed part or assembly,1/24/16,1/24/16,,,,,Yes,Yes,Yes
56156,3FU8UKUPA2104389,7,11,306,C,System or Component is dirty,Cleaned the system or component,4/14/19,4/14/19,,,,Yes,,,
56157,3FU66AIPA2022544,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/17,1/22/17,,,,Yes,,,
56158,3JH6SPPAA6170280,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/18/16,6/19/16,,,,Yes,,,
56159,3FU8185PA2300551,7,11,000,0,System or Component is dirty,Cleaned the system or component,10/26/18,10/27/18,,,,Yes,,,
56160,3FU8D5XPA2006086,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/6/19,1/6/19,,,,Yes,,,
56161,3JGTSL1AA6338117,7,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/4/13,12/4/13,,,,,Yes,,
56162,3JGWL5ZAA6357243,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/23/14,12/23/14,,,,Yes,,,
56163,3FU88CJPA2343286,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/9/18,12/10/18,,,,Yes,,,
56164,3JH61S4AA6086354,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/26/16,3/26/16,,,,Yes,,,
56165,3FU7DPOPA2114481,7,11,000,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/24/18,4/25/18,,,,,Yes,,
56166,3JGWR92AA6022250,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/15,1/22/15,,,,Yes,,,
56167,3FU8G61PA2022087,7,11,C01,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,1/22/19,1/22/19,Yes,,,,,,
56168,3JLA6XIAA6010714,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/10/15,1/12/15,,,,,,Yes,
56169,3JH757UAA6215020,7,11,000,0,Perform a periodic inspection,Completed the inspection,8/2/16,8/2/16,,,,Yes,,,
56170,3FU760CPA2053141,7,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,2/22/18,2/26/18,,,,Yes,,,
56171,3FU6BOWPA2076052,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/17/17,3/22/17,,,,Yes,,,
56172,3JGXXX4AA6134051,7,11,W62,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/19/15,5/20/15,,,,,Yes,,
56173,3FU7BWTPA2104301,7,11,000,0,Perform system or component checks ,Completed the component or system test,4/14/18,4/15/18,,,,Yes,,,
56174,3JH6CIFAA6118460,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,4/27/16,4/28/16,,,,,,Yes,
56175,3JGU22GAA6017577,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/17/14,1/18/14,,,,Yes,,,
56176,3JH6XAVAA6189471,7,23,787,R,System or component worn or broken,Removed and Replaced the system or component,7/7/16,7/7/16,,,,,Yes,,
56177,3JGUTJTAA6126A00,7,11,000,0,Perform a phase inspection,Completed the inspection,5/6/14,5/6/14,,,,Yes,,,
56178,3FU8T3OPA2097518,7,11,000,0,Perform a periodic inspection,Completed the inspection,4/7/19,4/7/19,,,,Yes,,,
56179,3JGWR8ZAA6022250,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/15,1/22/15,,,,Yes,,,
56180,3JGU73WAA6044240,7,11,185,S,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/13/14,2/21/14,,,,,Yes,,
56181,3JGWL5XAA6357243,7,11,000,0,Perform a periodic inspection,Completed the inspection,12/23/14,12/23/14,,,,Yes,,,
56182,3FU8C5XPA2365117,7,11,000,0,Perform system or component checks ,Completed the component or system test,12/31/18,1/1/19,,,,Yes,,,
56183,3JGWXXDAA6040420,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/15,2/10/15,,,,Yes,,,
56184,3FU7P03PA2205115,7,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/18,7/24/18,,,,Yes,,,
56185,3FU5Z6UPA2300187,7,11,087,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/26/16,10/26/16,,,,,Yes,,
56186,3JGTYTEAA6007363,7,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/7/14,1/8/14,,,,,,Yes,
56187,3FU8G0PPA2020534,7,11,C01,Z,Corrosion found on door panel,Treated and removed the corrosion,1/20/19,1/20/19,Yes,,,,,,
56188,3JGX1RBAA6055090,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/24/15,2/24/15,,,,Yes,,,
56189,3FU5RK9PA2235023,7,41,,C,Perform a phase inspection,Completed the inspection,8/22/16,10/7/16,,,,Yes,,,
56190,3JGZUXPAA6334268,7,11,956,C,Perform system or component checks ,Completed the component or system test,11/30/15,12/1/15,,,,Yes,,,
56191,3FU7OQOPA2203590,7,11,000,0,Perform a periodic inspection,Completed the inspection,7/22/18,7/30/18,,,,Yes,,,
56192,3JGY6KTAA6162567,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/11/15,6/12/15,,,,Yes,,,
56193,3FU8FXPPA2020464,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/20/19,1/21/19,,,,Yes,,,
56194,3JH6N6RAA6154158,7,11,398,Y,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/2/16,6/7/16,,,,,Yes,,
56195,3JGV5X2AA6171362,7,11,000,0,Perform a periodic inspection,Completed the inspection,6/20/14,7/31/14,,,,Yes,,,
56196,3FU5XAFPA2280307,7,11,170,Z,Corrosion located on a connector,Treated and removed the corrosion,10/6/16,10/6/16,Yes,,,,,,
56197,3FU6574PA2010380,7,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,1/6/17,1/12/17,,,,Yes,,,
56198,3FU7RWZPA2225452,7,11,020,C,System or component worn or broken,Removed and Replaced the system or component,8/13/18,8/15/18,,,,,Yes,,
56199,3JGWTYCAA6030276,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/30/15,2/1/15,,,,Yes,,,
56200,3FU7R0BPA2221593,7,11,000,0,Perform a periodic inspection,Completed the inspection,8/9/18,8/15/18,,,,Yes,,,
56201,3FU7NSOPA2192075,7,11,000,0,Perform a periodic inspection,Completed the inspection,7/11/18,7/11/18,,,,Yes,,,
56202,3FU7C2DPA2105370,7,12,255,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/15/18,4/16/18,,,,,Yes,,
56203,3FU650GPA2009216,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/17,1/10/17,,,,Yes,,,
56204,3FU8G45PA2021030,7,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,1/21/19,1/27/19,,,,Yes,,,
56205,3FU6CB0PA2083494,7,11,C01,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",3/24/17,3/30/17,,Yes,,,,,
56206,3FU8EJYPA2012298,7,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,1/12/19,1/13/19,,,,Yes,,Yes,
56207,3FU8NH4PA2062221,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/3/19,3/3/19,,,,Yes,,,
56208,3JGVQYYAA6245447,7,11,000,0,Perform a periodic inspection,Completed the inspection,9/2/14,9/2/14,,,,Yes,,,
56209,3FU75SYPA2052579,7,11,000,0,Perform a periodic inspection,Completed the inspection,2/21/18,2/22/18,,,,Yes,,,
56210,3JGWTYTAA6030278,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/30/15,1/30/15,,,,Yes,,,
56211,3FU66AGPA2022544,7,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/17,1/23/17,,,,Yes,,,
56212,3FU83QGPA2315119,7,11,000,0,Perform a periodic inspection,Completed the inspection,11/11/18,11/11/18,,,,Yes,,,
56213,3JGYAPZAA6174358,7,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,6/23/15,6/23/15,,,,Yes,,Yes,
56214,3FU8PWMPA2076419,7,11,000,0,Perform a periodic inspection,Completed the inspection,3/17/19,3/24/19,,,,Yes,,,
56215,3FU76P7PA2059584,7,11,020,B,System or component worn or broken,Removed and Replaced the system or component,2/28/18,2/28/18,,,,,Yes,,
56216,3FU7HFAPA2142158,7,11,381,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/22/18,5/24/18,,,,,Yes,,
56217,3FU653SPA2009293,7,23,117,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/9/17,1/11/17,,,,,Yes,,
56218,3FU69PMPA2058061,7,11,070,B,System or component worn or broken,Worked on and repaired component/system,2/27/17,2/28/17,,,,,Yes,,
